"StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","DistributionChannel","UserLanguage","Q_RecaptchaScore","consent","screen","att_1","att_2","X1_support_1","X1_satisfaction_1","X1_inclusion","X2_support_1","X2_satisfaction_1","X2_inclusion","X3_support_1","X3_satisfaction_1","X3_inclusion","X4_support_1","X4_satisfaction_1","X4_inclusion","X5_support_1","X5_satisfaction_1","X5_inclusion","X6_support_1","X6_satisfaction_1","X6_inclusion","X7_support_1","X7_satisfaction_1","X7_inclusion","X8_support_1","X8_satisfaction_1","X8_inclusion","comp_1","rep_relation","rep_relation_5_TEXT","rep_relation_mos","rep_subscribe","rep_exp_lev","age","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","edu","edu_8_TEXT","questions_DO"
"7/10/23 19:54","7/10/23 19:57",0,100,191,1,"7/10/23 19:57","R_R9ui3BQS4ehMli1","anonymous","EN",0.400000006,1,1,2,2,20,21,1,61,64,3,74,83,5,82,89,6,69,75,5,79,80,5,100,100,7,88,80,6,2,2,NA,6,2,75,29,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 19:54","7/10/23 19:58",0,100,192,1,"7/10/23 19:58","R_3qm3ULI2Q20ROTe","anonymous","EN",NA,1,1,2,2,6,7,1,56,58,5,62,50,4,68,69,5,70,71,5,59,50,3,90,91,7,91,92,7,2,2,NA,18,2,67,40,2,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 19:55","7/10/23 19:59",0,100,230,1,"7/10/23 19:59","R_2y7pUxy9Z1Z1iPt","anonymous","EN",0.400000006,1,1,2,2,0,24,1,37,70,5,49,79,5,40,78,5,41,72,6,31,68,3,78,100,7,44,78,5,2,3,NA,180,2,65,32,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 19:58","7/10/23 20:01",0,100,165,1,"7/10/23 20:01","R_1CwnSJ4JIJljgSq","anonymous","EN",0.400000006,1,1,2,2,24,15,2,78,83,5,80,81,5,78,78,4,66,69,4,76,82,4,81,83,6,76,74,6,2,1,NA,5,2,55,27,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 19:58","7/10/23 20:02",0,100,211,1,"7/10/23 20:02","R_3sty74O00Mu7Npg","anonymous","EN",0.800000012,1,1,2,2,6,5,1,83,79,5,71,70,5,66,66,5,80,80,6,75,73,5,94,97,7,89,89,7,2,2,NA,26,2,78,37,2,NA,"3",NA,6,"","vign|satisfaction|inclusion|support"
"7/10/23 19:59","7/10/23 20:02",0,100,162,1,"7/10/23 20:02","R_1q53fUIf24DT1Pt","anonymous","EN",0.400000006,1,1,2,2,0,6,1,32,75,6,42,59,3,30,79,5,44,68,5,34,69,4,74,100,7,43,74,4,2,4,NA,350,2,90,33,1,NA,"3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 20:00","7/10/23 20:04",0,100,196,1,"7/10/23 20:04","R_5j59bk0f5HGqSad","anonymous","EN",0.800000012,1,1,2,2,84,87,4,34,91,3,34,88,3,80,81,3,78,85,4,81,90,1,36,87,3,80,91,4,2,1,NA,27,2,80,27,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:03","7/10/23 20:05",0,100,140,1,"7/10/23 20:05","R_eeUBFY2C21GCvSx","anonymous","EN",0.400000006,1,1,2,2,15,14,1,82,84,6,76,73,5,72,78,5,74,74,5,68,68,5,89,86,7,83,86,6,2,4,NA,6,3,45,25,1,NA,"3",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 20:02","7/10/23 20:05",0,100,199,1,"7/10/23 20:05","R_1LZ6jrueDpBJmvf","anonymous","EN",0.800000012,1,1,2,2,29,22,1,91,87,5,81,78,3,84,78,5,78,77,5,77,81,5,92,90,7,90,90,6,2,1,NA,12,2,50,30,2,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:03","7/10/23 20:06",0,100,176,1,"7/10/23 20:06","R_1rOkstVO3skcwM8","anonymous","EN",0.400000006,1,1,2,2,0,13,1,22,66,3,43,69,4,44,73,4,50,73,5,45,69,5,71,100,7,57,75,6,2,1,NA,260,2,92,37,1,NA,"3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 20:05","7/10/23 20:07",0,100,148,1,"7/10/23 20:07","R_3L0F6HOEnpx6pzr","anonymous","EN",0.800000012,1,1,2,2,80,78,6,78,72,7,69,76,4,79,78,3,77,72,4,78,84,3,79,71,2,72,80,2,2,3,NA,18,2,50,28,1,NA,"1",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:06","7/10/23 20:08",0,100,145,1,"7/10/23 20:08","R_vZjfimMPo5Uriff","anonymous","EN",0.800000012,1,1,2,2,19,17,1,85,85,6,72,71,5,66,62,4,72,70,5,77,75,5,84,83,6,91,90,6,2,3,NA,15,2,78,45,1,NA,"1,3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 20:06","7/10/23 20:09",0,100,143,1,"7/10/23 20:09","R_2AMDFWYvStGBLwS","anonymous","EN",0.899999976,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 20:07","7/10/23 20:09",0,100,178,1,"7/10/23 20:09","R_8bMfUXmvojEyOK5","anonymous","EN",0.800000012,1,1,2,2,8,20,1,70,77,4,75,76,3,72,80,4,64,70,3,69,78,3,80,84,6,80,86,6,2,3,NA,12,2,65,31,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:09","7/10/23 20:11",0,100,126,1,"7/10/23 20:11","R_1k1CRwbo6e4aZzO","anonymous","EN",0.800000012,1,1,2,2,66,66,5,83,75,6,64,73,4,66,75,7,76,67,2,84,77,6,85,73,4,68,72,6,2,2,NA,29,2,24,29,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:09","7/10/23 20:12",0,100,191,1,"7/10/23 20:12","R_xub1fNcZU1oaAP7","anonymous","EN",0.800000012,1,1,2,2,22,22,2,72,86,6,54,61,3,67,69,5,43,37,3,45,50,4,89,89,7,83,81,6,2,2,NA,5,3,65,27,2,NA,"4",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:07","7/10/23 20:12",0,100,314,1,"7/10/23 20:12","R_TdxMjzb9l9yuhH3","anonymous","EN",NA,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 20:11","7/10/23 20:14",0,100,161,1,"7/10/23 20:14","R_2OP93n5JgazVGbc","anonymous","EN",0.899999976,1,1,2,2,25,22,1,69,68,3,74,81,5,75,80,5,64,70,2,77,80,5,91,84,7,81,79,5,2,4,NA,6,2,60,30,2,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:11","7/10/23 20:15",0,100,207,1,"7/10/23 20:15","R_3P7S2FkgydHTGdC","anonymous","EN",0.800000012,1,1,2,2,0,6,1,42,72,5,27,76,5,48,75,5,36,76,5,35,74,5,86,100,7,18,78,7,2,2,NA,220,2,60,35,1,NA,"3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 20:13","7/10/23 20:16",0,100,176,1,"7/10/23 20:16","R_1jrieVwedx9UC6i","anonymous","EN",0.800000012,1,1,2,2,26,15,2,70,65,4,60,56,4,70,70,5,73,70,5,69,68,4,82,85,6,89,89,6,2,3,NA,28,3,79,42,1,NA,"2,3",NA,6,"","vign|satisfaction|inclusion|support"
"7/10/23 20:15","7/10/23 20:17",0,100,160,1,"7/10/23 20:17","R_1jP9UrwpsV4INrJ","anonymous","EN",0.800000012,1,1,2,2,18,15,1,70,67,3,74,79,5,85,75,6,74,75,4,77,77,4,100,100,7,76,84,6,2,4,NA,7,2,58,32,2,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:16","7/10/23 20:19",0,100,171,1,"7/10/23 20:19","R_3QM0ccJ8KYaUeTo","anonymous","EN",0.800000012,1,1,2,2,16,17,2,67,69,5,59,72,4,67,70,5,71,72,5,69,70,5,91,88,7,82,84,6,2,2,NA,10,2,45,30,2,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:16","7/10/23 20:19",0,100,152,1,"7/10/23 20:19","R_1DI5gxOT91B5jMo","anonymous","EN",0.699999988,1,1,2,2,0,21,1,17,61,2,42,69,6,21,69,4,22,67,6,34,68,3,76,100,7,50,74,6,2,2,NA,300,2,96,28,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:13","7/10/23 20:19",0,100,384,1,"7/10/23 20:19","R_31F8dEeEoMVScpG","anonymous","EN",1,1,1,2,2,66,82,6,75,90,2,32,72,3,79,93,3,76,80,2,52,86,5,72,90,5,78,81,1,2,1,NA,54,3,77,39,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:20","7/10/23 20:23",0,100,150,1,"7/10/23 20:23","R_1qX5EeOOQ6PUqLg","anonymous","EN",0.800000012,1,1,2,2,83,76,3,31,87,4,84,74,3,74,77,4,76,94,3,36,71,3,28,74,5,74,89,1,2,1,NA,23,2,56,34,1,NA,"3",NA,3,"","vign|inclusion|satisfaction|support"
"7/10/23 20:20","7/10/23 20:23",0,100,159,1,"7/10/23 20:23","R_3R7Us5UvS4Q6DqP","anonymous","EN",0.800000012,1,1,2,2,20,14,2,86,80,6,50,50,4,87,88,7,65,72,5,65,68,5,93,90,7,91,88,7,2,2,NA,26,2,89,38,1,NA,"3,5",NA,5,"","vign|inclusion|satisfaction|support"
"7/10/23 20:21","7/10/23 20:24",0,100,180,1,"7/10/23 20:25","R_2xMdQws5csQjpbC","anonymous","EN",0.699999988,1,1,2,2,0,17,1,33,71,2,29,79,6,35,70,5,52,66,6,38,77,6,77,100,7,45,71,5,2,3,NA,177,2,70,28,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:23","7/10/23 20:26",0,100,179,1,"7/10/23 20:26","R_2uwleRtFc2GXGnv","anonymous","EN",0.800000012,1,1,2,2,15,14,2,93,88,7,65,57,4,69,61,5,66,61,5,37,42,3,83,80,6,72,72,6,2,3,NA,32,2,87,38,1,NA,"3",NA,5,"","vign|inclusion|satisfaction|support"
"7/10/23 20:23","7/10/23 20:28",0,100,248,1,"7/10/23 20:28","R_10oe19oD1Y90nlm","anonymous","EN",0.800000012,1,1,2,2,77,83,3,62,79,4,74,90,4,78,83,1,83,83,3,82,87,2,78,84,3,85,79,1,2,2,NA,32,3,56,40,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:26","7/10/23 20:28",0,100,154,1,"7/10/23 20:28","R_1ODfyfBpnsxWl18","anonymous","EN",0.699999988,1,1,2,2,8,29,1,50,69,6,37,66,5,29,50,6,61,84,6,35,71,2,81,100,7,45,80,3,2,3,NA,320,2,85,26,1,NA,"3",NA,5,"","vign|inclusion|satisfaction|support"
"7/10/23 20:27","7/10/23 20:30",0,100,166,1,"7/10/23 20:30","R_PHXVMlo3bGOovf3","anonymous","EN",0.800000012,1,1,2,2,16,11,2,74,78,5,56,57,4,70,70,5,80,80,6,74,75,6,77,69,5,88,91,7,2,2,NA,12,2,65,32,2,NA,"3,4",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:22","7/10/23 20:31",0,100,516,1,"7/10/23 20:31","R_1H1fg4NJFbmahZg","anonymous","EN",1,1,1,2,2,75,66,2,88,69,7,69,71,4,73,74,5,72,66,5,68,63,6,82,80,5,63,65,6,2,2,NA,2,3,41,0.23,1,NA,"1",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:31","7/10/23 20:34",0,100,155,1,"7/10/23 20:34","R_1cTYWGRaZEXe5tW","anonymous","EN",0.800000012,1,1,2,2,21,15,2,81,82,6,35,31,4,36,41,3,82,81,6,83,80,6,53,40,5,71,69,5,2,1,NA,23,4,50,23,2,NA,"3",NA,3,"","vign|inclusion|satisfaction|support"
"7/10/23 20:33","7/10/23 20:38",0,100,301,1,"7/10/23 20:38","R_3OqUp80O8AvVRvw","anonymous","EN",0.800000012,1,1,2,2,56,59,3,72,74,5,77,80,5,78,78,6,67,70,3,80,82,6,83,81,6,86,85,6,2,2,NA,1,2,54,24,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:36","7/10/23 20:39",0,100,178,1,"7/10/23 20:39","R_3Jk38W077wAhenX","anonymous","EN",0.800000012,1,1,2,2,17,14,2,71,62,5,43,30,3,86,75,6,77,73,5,74,67,5,100,100,7,91,86,7,2,2,NA,18,4,54,26,2,NA,"5",NA,3,"","vign|inclusion|satisfaction|support"
"7/10/23 20:27","7/10/23 20:41",0,100,823,1,"7/10/23 20:41","R_eRw7ZIK03mR4lZT","anonymous","EN",NA,1,1,2,2,56,36,1,86,72,5,59,61,3,70,73,5,69,64,4,86,76,6,82,68,6,79,79,6,2,2,NA,4,2,11,23,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:42","7/10/23 20:45",0,100,186,1,"7/10/23 20:45","R_111pUzkVZQFLmRt","anonymous","EN",0.800000012,1,1,2,2,18,20,2,73,76,6,51,63,4,89,85,6,76,73,6,50,59,4,95,84,7,80,82,6,2,2,NA,6,2,53,40,1,NA,"3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 20:07","7/10/23 20:46",0,100,2285,1,"7/10/23 20:46","R_3PcTJQDGvMrOzKa","anonymous","EN",0.800000012,1,1,2,2,63,65,4,56,60,2,62,60,4,60,62,2,62,62,2,60,63,4,57,60,4,61,62,6,3,3,NA,5,2,7,22,2,NA,"1",NA,1,"","vign|inclusion|satisfaction|support"
"7/10/23 20:39","7/10/23 20:46",0,100,435,1,"7/10/23 20:46","R_3lQ7u6f9noWFN5h","anonymous","EN",0.800000012,1,1,2,2,63,67,4,73,72,5,65,64,4,70,68,3,76,75,5,85,79,6,76,71,6,74,71,5,2,2,NA,2,2,58,24,1,NA,"3",NA,5,"","vign|inclusion|satisfaction|support"
"7/10/23 20:38","7/10/23 20:47",0,100,485,1,"7/10/23 20:47","R_2yqJLsSsFUxAh6C","anonymous","EN",0.800000012,1,1,2,2,56,73,1,73,68,3,41,75,2,41,27,1,57,38,2,63,58,2,40,58,1,76,68,5,2,2,NA,34,2,5,31,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:46","7/10/23 20:49",0,100,169,1,"7/10/23 20:49","R_9LJsdwFQkTZ7Itj","anonymous","EN",0.400000006,1,1,2,2,21,18,2,83,83,6,59,50,3,79,70,5,50,50,5,68,69,5,100,98,7,94,92,7,2,3,NA,23,2,70,36,2,NA,"3",NA,7,"","vign|inclusion|satisfaction|support"
"7/10/23 20:07","7/10/23 20:50",0,100,2576,1,"7/10/23 20:50","R_1pF39AJCUN3FL8L","anonymous","EN",0.800000012,1,1,2,2,63,58,1,57,54,6,60,62,4,63,61,6,57,60,5,58,63,2,59,59,4,59,65,6,3,2,NA,4,2,5,22,2,NA,"1",NA,1,"","vign|satisfaction|inclusion|support"
"7/10/23 20:41","7/10/23 20:52",0,100,685,1,"7/10/23 20:52","R_Xh4d5NESkMUtGdr","anonymous","EN",0.899999976,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 20:08","7/10/23 20:52",0,100,2685,1,"7/10/23 20:52","R_32KM7JVUCCCnGIc","anonymous","EN",1,1,1,2,2,61,60,4,57,65,3,60,63,4,60,62,2,57,59,4,61,62,6,61,61,4,62,60,6,3,3,NA,5,2,6,22,2,NA,"1",NA,1,"","vign|satisfaction|inclusion|support"
"7/10/23 20:49","7/10/23 20:53",0,100,194,1,"7/10/23 20:53","R_2VjVFmPprVzMuf3","anonymous","EN",0.800000012,1,1,2,2,16,14,2,74,77,5,38,45,4,67,65,5,77,70,5,62,63,5,93,97,7,82,77,6,2,2,NA,23,4,50,30,3,NA,"5",NA,7,"","vign|satisfaction|inclusion|support"
"7/10/23 20:08","7/10/23 20:53",0,100,2691,1,"7/10/23 20:53","R_OrHmYNYoezSlePn","anonymous","EN",0.899999976,1,1,2,2,58,62,2,60,58,2,56,62,4,62,59,2,55,56,6,60,58,4,57,60,2,56,57,2,3,2,NA,4,2,5,22,2,NA,"1",NA,1,"","vign|inclusion|satisfaction|support"
"7/10/23 20:47","7/10/23 20:53",0,100,362,1,"7/10/23 20:53","R_3JaUywv7uuoQJOd","anonymous","EN",NA,1,1,2,2,59,59,3,78,71,5,72,72,5,70,65,4,76,73,5,78,82,6,82,82,6,72,71,5,2,2,NA,3,2,60,25,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:50","7/10/23 20:55",0,100,267,1,"7/10/23 20:55","R_poMj5duanOnw36h","anonymous","EN",0.800000012,1,1,2,2,42,43,1,69,68,3,26,27,2,13,8,1,36,58,2,64,50,3,82,90,6,100,100,6,2,2,NA,26,3,51,36,2,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 20:10","7/10/23 20:56",0,100,2734,1,"7/10/23 20:56","R_1FyNeVOAmpGBFVL","anonymous","EN",0.800000012,1,1,2,2,57,41,2,64,63,2,64,40,4,39,59,2,62,66,2,66,32,6,62,41,4,60,34,4,3,3,NA,4,2,4,22,2,NA,"1",NA,1,"","vign|inclusion|satisfaction|support"
"7/10/23 20:55","7/10/23 20:56",0,100,84,1,"7/10/23 20:56","R_1opSjKNsKipq892","anonymous","EN",0.899999976,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",""
"7/10/23 20:53","7/10/23 20:56",0,100,176,1,"7/10/23 20:56","R_3RkZ9EIO6GUIZos","anonymous","EN",0.800000012,1,1,2,2,28,25,3,75,71,6,50,50,5,66,66,5,50,50,4,58,55,5,95,92,7,97,92,7,2,3,NA,34,4,85,46,2,NA,"3",NA,6,"","vign|satisfaction|inclusion|support"
"7/10/23 20:09","7/10/23 20:57",0,100,2869,1,"7/10/23 20:57","R_3QzIShSdTu4ExLr","anonymous","EN",0.899999976,1,1,2,2,43,67,2,42,38,1,43,42,4,44,67,2,45,62,2,42,41,3,45,56,2,40,42,4,3,3,NA,5,2,7,22,2,NA,"1",NA,1,"","vign|satisfaction|inclusion|support"
"7/10/23 20:45","7/10/23 20:59",0,100,824,1,"7/10/23 20:59","R_3CP1RV67kpV8aD6","anonymous","EN",0.899999976,1,1,2,2,72,33,7,73,76,3,73,69,4,72,75,6,76,72,7,70,69,6,70,78,5,66,65,5,3,4,NA,24,2,2,28,1,NA,"4",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 20:09","7/10/23 20:59",0,100,3005,1,"7/10/23 20:59","R_pQqpwsyTwa8bL5D","anonymous","EN",0.800000012,1,1,2,2,41,58,3,43,39,3,35,52,2,46,40,2,36,40,1,39,39,1,41,41,4,41,43,4,3,3,NA,4,2,5,22,2,NA,"1",NA,1,"","vign|satisfaction|inclusion|support"
"7/10/23 20:43","7/10/23 21:00",0,100,1023,1,"7/10/23 21:00","R_2eb7HynChMSl20T","anonymous","EN",0.800000012,1,1,2,2,60,51,1,69,62,3,50,50,1,46,40,1,56,56,1,70,68,4,91,90,6,50,60,1,2,1,NA,5,2,6,30,2,NA,"4",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 20:09","7/10/23 21:01",0,100,3110,1,"7/10/23 21:01","R_yEZjP9JGTYLuqZj","anonymous","EN",0.800000012,1,1,2,2,59,42,4,38,45,2,42,42,2,37,43,2,44,39,2,56,41,2,59,43,2,37,54,6,2,3,NA,4,2,5,22,2,NA,"1",NA,1,"","vign|inclusion|satisfaction|support"
"7/10/23 20:56","7/10/23 21:02",0,100,398,1,"7/10/23 21:02","R_33vF6cY16RzznDr","anonymous","EN",0.899999976,1,1,2,2,69,66,4,68,68,5,78,67,6,75,79,5,70,70,5,82,78,6,85,80,6,71,73,4,2,2,NA,2,2,50,26,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 20:53","7/10/23 21:02",0,100,580,1,"7/10/23 21:02","R_3HMM9LbeLJNaRqu","anonymous","EN",0.899999976,1,1,2,2,72,75,6,88,68,7,84,70,6,80,83,6,85,82,7,77,78,6,86,83,6,93,69,5,2,1,NA,1,2,8,28,2,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:00","7/10/23 21:04",0,100,214,1,"7/10/23 21:04","R_Qh404DOsqRCKwhj","anonymous","EN",0.800000012,1,1,2,2,37,70,6,71,35,5,76,66,5,77,67,4,76,73,5,79,70,6,75,69,7,66,27,4,1,2,NA,5,2,3,30,1,NA,"3",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 20:10","7/10/23 21:04",0,100,3278,1,"7/10/23 21:04","R_ctMmeeXcvdPKiOZ","anonymous","EN",0.899999976,1,1,2,2,44,57,2,43,45,2,51,44,2,38,67,1,44,39,2,36,46,4,43,40,2,41,50,2,3,2,NA,4,2,5,22,2,NA,"1",NA,1,"","vign|satisfaction|inclusion|support"
"7/10/23 20:58","7/10/23 21:04",0,100,372,1,"7/10/23 21:04","R_10NQcx5vlaZcrVd","anonymous","EN",0.800000012,1,1,2,2,3,2,1,50,50,3,34,22,5,25,20,2,50,50,4,77,71,4,91,90,7,80,70,5,2,2,NA,43,1,10,25,2,NA,"3",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 21:06","7/10/23 21:08",0,100,135,1,"7/10/23 21:08","R_3Kv8PPdl740dgaY","anonymous","EN",0.400000006,1,1,2,2,0,15,1,50,63,2,40,65,4,44,71,5,39,64,6,40,66,3,37,68,3,34,75,7,2,3,NA,200,2,80,26,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:05","7/10/23 21:10",0,100,269,1,"7/10/23 21:10","R_2scd8qbNCmka4tr","anonymous","EN",0.699999988,1,1,2,2,84,84,6,74,77,6,92,90,7,72,70,6,91,92,7,72,76,6,71,71,6,90,89,7,2,1,NA,3,2,9,25,2,NA,"3",NA,3,"","vign|satisfaction|inclusion|support"
"7/10/23 21:03","7/10/23 21:11",0,100,454,1,"7/10/23 21:11","R_2aruTDu1O4vRBCQ","anonymous","EN",0.400000006,1,1,2,2,53,57,3,84,64,5,75,79,5,72,70,5,74,78,5,77,71,5,88,74,7,82,83,6,2,4,NA,5,2,37,46,1,NA,"1",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:06","7/10/23 21:13",0,100,404,1,"7/10/23 21:13","R_12A90sJOWnT178Y","anonymous","EN",0.899999976,1,1,2,2,0,0,1,40,50,3,31,50,3,42,39,2,64,68,5,66,68,5,100,85,6,80,80,5,2,1,NA,18,2,40,29,1,NA,"1",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:10","7/10/23 21:13",0,100,175,1,"7/10/23 21:13","R_u50lruh92zUfl6h","anonymous","EN",0.400000006,1,1,2,2,0,21,1,36,68,5,27,69,3,33,73,4,22,70,6,33,63,5,80,89,7,34,70,6,2,4,NA,224,2,60,25,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:06","7/10/23 21:13",0,100,404,1,"7/10/23 21:13","R_3hhCWspSNbLj1wy","anonymous","EN",1,1,1,2,2,22,31,1,40,77,2,53,64,5,31,39,3,34,36,2,56,54,3,49,57,4,56,71,5,2,1,NA,4,3,70,29,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:14","7/10/23 21:18",0,100,249,1,"7/10/23 21:18","R_24qtnMJwv2W6v8l","anonymous","EN",0.400000006,1,1,2,2,12,11,1,50,50,3,39,42,3,42,41,3,50,50,4,78,71,5,100,100,7,77,82,5,2,2,NA,8,2,30,31,1,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
"7/10/23 21:15","7/10/23 21:18",0,100,202,1,"7/10/23 21:18","R_2xVPSktZ3kWGaxa","anonymous","EN",0.400000006,1,1,2,2,3,18,1,37,64,5,37,69,5,59,74,4,39,71,5,31,59,6,79,90,7,66,81,5,2,2,NA,60,2,70,37,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:13","7/10/23 21:18",0,100,294,1,"7/10/23 21:18","R_1IZvVZuQQhsWbOM","anonymous","EN",0.899999976,1,1,2,2,30,74,7,39,74,6,68,42,5,82,38,6,75,26,6,24,70,6,23,75,7,73,68,5,3,2,NA,8,2,3,32,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:19","7/10/23 21:23",0,100,235,1,"7/10/23 21:23","R_bBIi5jx0XKngZQ5","anonymous","EN",0.699999988,1,1,2,2,0,21,1,30,62,3,37,73,3,33,70,5,32,72,4,35,80,3,71,94,7,34,76,2,2,3,NA,40,2,80,33,1,NA,"3",NA,4,"","vign|inclusion|satisfaction|support"
"7/10/23 21:16","7/10/23 21:25",0,100,527,1,"7/10/23 21:25","R_1P0DJMlqvUb266O","anonymous","EN",0.699999988,1,1,2,2,36,44,5,70,59,6,81,66,4,75,76,4,21,35,2,68,64,6,35,41,3,80,89,6,2,1,NA,20,3,30,26,1,NA,"3",NA,5,"","vign|satisfaction|inclusion|support"
"7/10/23 21:16","7/10/23 21:25",0,100,530,1,"7/10/23 21:25","R_T7UT4hq0VbMnxEB","anonymous","EN",0.699999988,1,1,2,2,19,21,1,89,72,6,73,63,5,87,88,6,58,58,2,84,84,2,84,76,5,90,69,6,2,2,NA,15,2,40,59,1,NA,"1,4",NA,2,"","vign|satisfaction|inclusion|support"
"7/10/23 21:16","7/10/23 21:25",0,100,533,1,"7/10/23 21:25","R_XXM1Hrr0Y3HgC4x","anonymous","EN",0.300000012,1,1,2,2,42,59,2,81,77,4,71,81,6,68,76,3,75,58,4,76,69,7,92,89,7,57,68,3,2,3,NA,24,3,45,36,1,NA,"3,4",NA,3,"","vign|inclusion|satisfaction|support"
"7/10/23 21:16","7/10/23 21:25",0,100,535,1,"7/10/23 21:25","R_1fiIweHJtxt3qyP","anonymous","EN",0.699999988,1,1,2,2,61,63,2,78,74,6,66,68,5,68,72,3,94,67,3,79,85,3,78,70,5,15,25,2,2,4,NA,18,2,42,49,1,NA,"5",NA,1,"","vign|satisfaction|inclusion|support"
"7/10/23 21:20","7/10/23 21:26",0,100,381,1,"7/10/23 21:26","R_3ncTsKdc8Lmzvpk","anonymous","EN",0.400000006,1,1,2,2,10,11,1,50,50,3,28,32,3,32,32,3,32,29,2,74,73,3,83,80,6,74,75,5,2,2,NA,21,3,52,27,1,NA,"3",NA,3,"","vign|inclusion|satisfaction|support"
"7/10/23 21:22","7/10/23 21:30",0,100,476,1,"7/10/23 21:30","R_A7LAO6M9yUBDv3P","anonymous","EN",0.400000006,1,1,2,2,81,80,6,81,84,6,84,82,5,83,80,6,92,90,7,85,83,5,84,80,5,97,94,7,2,2,NA,2,2,7,27,2,NA,"3",NA,4,"","vign|satisfaction|inclusion|support"
